Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Cat,Species_Dog,Species_Guinea Pig,Species_Rabbit Sh,Species_Species_Kitten
2025-10-18,112,48.0,0.0,11.8,30.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-10-18,112,48.0,0.0,10.1,11.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-10-18,112,48.0,0.0,6.67,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-10-18,112,48.0,0.0,6.67,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-10-18,112,48.0,0.0,6.67,15.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-10-18,112,48.0,0.0,4.8,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-10-18,112,48.0,0.0,4.8,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-10-18,112,48.0,0.0,3.57,15.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-10-18,112,48.0,0.0,3.07,76.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-10-18,112,48.0,0.0,3.0,38.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-10-18,112,48.0,0.0,2.9,5.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-10-18,112,48.0,0.0,2.9,5.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-10-18,112,48.0,0.0,2.17,19.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-10-18,112,48.0,0.0,1.7,13.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-10-18,112,48.0,0.0,1.6,27.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-10-18,112,48.0,0.0,1.6,61.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-10-18,112,48.0,0.0,1.53,97.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-10-18,112,48.0,0.0,1.5,2.5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,1.5,2.5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,1.47,11.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,1.37,4.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,1.33,73.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-10-18,112,48.0,0.0,1.07,67.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-10-18,112,48.0,0.0,0.97,2.5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.97,2.5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.97,12.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2025-10-18,112,48.0,0.0,0.83,3.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.83,24.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-10-18,112,48.0,0.0,0.83,48.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-10-18,112,48.0,0.0,0.83,36.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-10-18,112,48.0,0.0,0.83,3.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.8,3.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.8,36.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-10-18,112,48.0,0.0,0.8,3.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.8,3.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.8,3.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.7,60.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-10-18,112,48.0,0.0,0.7,36.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-10-18,112,48.0,0.0,0.67,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-10-18,112,48.0,0.0,0.67,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-10-18,112,48.0,0.0,0.67,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-10-18,112,48.0,0.0,0.67,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-10-18,112,48.0,0.0,0.63,25.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-10-18,112,48.0,0.0,0.63,41.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-10-18,112,48.0,0.0,0.63,7.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.57,24.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-10-18,112,48.0,0.0,0.57,12.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-10-18,112,48.0,0.0,0.57,29.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-10-18,112,48.0,0.0,0.53,24.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2025-10-18,112,48.0,0.0,0.5,11.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.5,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-10-18,112,48.0,0.0,0.5,2.5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.5,6.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.5,24.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-10-18,112,48.0,0.0,0.5,2.5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.47,12.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-10-18,112,48.0,0.0,0.47,56.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-10-18,112,48.0,0.0,0.43,118.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-10-18,112,48.0,0.0,0.43,96.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-10-18,112,48.0,0.0,0.43,87.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-10-18,112,48.0,0.0,0.4,65.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-10-18,112,48.0,0.0,0.4,17.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-10-18,112,48.0,0.0,0.37,64.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2025-10-18,112,48.0,0.0,0.33,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-10-18,112,48.0,0.0,0.33,5.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.3,3.5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.3,12.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2025-10-18,112,48.0,0.0,0.3,2.25,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.3,3.5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.3,3.5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.3,2.25,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.3,2.25,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.3,3.5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.3,12.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-10-18,112,48.0,0.0,0.3,2.25,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.3,3.5,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.3,12.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-10-18,112,48.0,0.0,0.27,2.25,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.27,2.25,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.27,2.25,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.27,36.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-10-18,112,48.0,0.0,0.27,2.25,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.27,66.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-10-18,112,48.0,0.0,0.23,2.25,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.23,57.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2025-10-18,112,48.0,0.0,0.23,12.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-10-18,112,48.0,0.0,0.23,4.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.23,24.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
2025-10-18,112,48.0,0.0,0.23,2.25,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.2,1.75,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.2,1.75,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.2,1.75,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.2,1.75,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.2,25.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-10-18,112,48.0,0.0,0.13,2.75,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.13,2.75,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.13,9.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.13,24.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-10-18,112,48.0,0.0,0.07,2.5,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-10-18,112,48.0,0.0,0.07,2.5,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-10-18,112,48.0,0.0,0.07,2.5,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-10-18,112,48.0,0.0,0.07,2.5,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-10-18,112,48.0,0.0,0.07,3.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-10-18,112,48.0,0.0,0.03,24.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2025-10-18,112,48.0,0.0,0.03,2.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.03,2.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.03,3.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.03,3.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.03,2.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.03,2.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.03,2.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2025-10-18,112,48.0,0.0,0.03,2.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
